"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0,0.821776883347186,0.936893434213238,0.98274040347648,0.992376717723922,0.996410553408002,0.997229725443888,1
"2",0,0.694354024972322,0.879729012648752,0.965580242351219,0.984647683747208,0.992741399066861,0.994393221967015,1
"3",0,0.0505569707888055,0.146357195946658,0.396700851625966,0.600533466259337,0.762231707146203,0.806094075309026,1
"4",0,0.267943311995025,0.540965345253545,0.818833085644735,0.911765159488171,0.956588383538091,0.966187243677274,1
"5",0,0.181317397702369,0.416262490993009,0.732255553382022,0.862120588383207,0.930233472097015,0.945326675683365,1
"6",0,0.617116702134087,0.838436411874251,0.952160042272821,0.978496278809872,0.989799408063524,0.992115415659057,1
"8",0,0.750138352231606,0.906248198147365,0.973734804562957,0.988339432868461,0.994497740188177,0.995751587080598,1
"12",0,0.00801197185458255,0.0253459877894559,0.0906907283360822,0.185682658966554,0.32716279956786,0.386707805099508,1
"13",0,0.241770085840118,0.506577767904624,0.797468120019206,0.900021512829239,0.950486528251115,0.961380115631327,1
"14",0,0.67462189041095,0.869718996217857,0.962410215139457,0.983203201693958,0.992052298755544,0.993859968706665,1
"15",0,0.211584546416127,0.463542695554175,0.768194354674089,0.883403474891121,0.941713365316938,0.954444647224255,1
"16",0,0.0740687618441044,0.204810698782382,0.496934511924833,0.693100988173002,0.828057508947409,0.861975534324852,1
"17",0,0.0363610268177504,0.108330657714222,0.317848870094216,0.515805698557781,0.69434446805097,0.746566422378505,1
"18",0,0.572788229353264,0.811922114511433,0.943041116555287,0.974261687448066,0.987762833487965,0.990536817151231,1
"20",0,0.0665450208643804,0.186684059273594,0.46817557608965,0.668065610881711,0.811029671659271,0.847688829603404,1
"21",0,0.673852206353811,0.869321419466179,0.962283236033576,0.983145231642077,0.992024621470319,0.993838547401577,1
"22",0,0.264224654647916,0.53623310044878,0.815991031263404,0.910221131637508,0.95579068854978,0.965559578893888,1
"23",0,0.329280455170962,0.612508944924948,0.858404708094152,0.932706179784554,0.967273222996944,0.974572329843438,1
"24",0,0.0478190818175819,0.139191873273304,0.382774993720193,0.586407263634535,0.75145704186924,0.796777128262915,1
"25",0,0.913546427563987,0.971447388056595,0.992394663153484,0.996659170528,0.998430543648362,0.998789280111113,1
"26",0,0.138695737567123,0.34144685059864,0.665383566335628,0.819697273744847,0.906494390314938,0.926316481270013,1
"27",0,0.504193274710092,0.766040232102535,0.926240046747588,0.966341008770171,0.983928443343587,0.987560680031763,1
"28",0,0.222955264126924,0.480206661216218,0.77988858357125,0.890116954897472,0.945277411145201,0.957265541821956,1
"29",0,0.770155910706509,0.915173354723756,0.976402537737608,0.989539721683272,0.995067283024981,0.996191840314017,1
"30",0,0.0266670663019243,0.0810634546525594,0.252796477948553,0.436142190987555,0.622560794809216,0.681419985016537,1
"32",0,0.267764096965287,0.540738405770279,0.818697479392858,0.911691612407991,0.956550417857054,0.966157375699468,1
"33",0,0.730616537727788,0.897252694616778,0.971007495831138,0.98710855298987,0.993912922480113,0.995299406872029,1
"34",0,0.740529229148397,0.901857239261986,0.972408414387453,0.987741290131122,0.994213645728281,0.995531940791179,1
"35",0,0.847434031085994,0.947046194933705,0.98563030555941,0.993663543637905,0.997018505217554,0.997699252800067,1
"36",0,0.0927921000175635,0.247740763322314,0.558119560576896,0.742777092843095,0.860292140567704,0.888706076393612,1
"37",0,0.734858584715662,0.899232594608308,0.971611137185573,0.987381317175093,0.994042585041044,0.995399672234237,1
"38",0,0.104757144729944,0.273658714091139,0.59099827597579,0.767636401874647,0.87569486304084,0.901335448370959,1
"39",0,0.136847278288302,0.337956502319041,0.661910097558104,0.81738602531711,0.905167046202981,0.92524731483186,1
"43",0,0.660273125444481,0.862216599162909,0.960000067356723,0.982101445687118,0.991525980781905,0.993452569394645,1
"44",0,0.729895567073313,0.896914779552462,0.970904279581413,0.987061894359562,0.993890738809505,0.995282252103883,1
"45",0,0.0157667194490036,0.0490486818942017,0.165147286800619,0.311417964250865,0.490942753785284,0.555678241198468,1
"46",0,0.842520541076261,0.945133075681374,0.985089208713042,0.993422923188657,0.996904889167274,0.99761151590444,1
"47",0,0.157150822990897,0.375130233478143,0.697192013899069,0.840356237076086,0.918200647589419,0.935717128164176,1
"49",0,0.797695619168772,0.926984542549309,0.979875700048365,0.991096935199985,0.995805101177502,0.996761998566952,1
"52",0,0.734179339406536,0.898916522365513,0.971514899674948,0.987337843462837,0.994021921691008,0.995383694094444,1
"53",0,0.129623150679983,0.324102229542729,0.647769496036903,0.807860572865097,0.89965830887739,0.920802960304864,1
"54",0,0.520066720018467,0.777234428835097,0.93046498523851,0.968347475874431,0.984902874298235,0.988317500463024,1
"55",0,0.614886285640064,0.837155043127956,0.951728693378109,0.978296977996157,0.989703764590911,0.992041313083806,1
"56",0,0.776877674028939,0.918105070836247,0.977270653003623,0.989929524302541,0.995252089222577,0.996334669719987,1
"58",0,0.358970726174526,0.643245307791249,0.873659460509657,0.940510824685558,0.971192651903548,0.977637811527434,1
"59",0,0.464982553968558,0.736724415377422,0.91476417896591,0.960840433402943,0.981246239981819,0.985475717188275,1
"61",0,0.0654993850345505,0.184123014225209,0.46395574861126,0.664294556463535,0.808417035509605,0.845486469785756,1
"62",0,0.715421829670519,0.890042608020608,0.968792994426565,0.986106283209738,0.993436153451263,0.994930680053158,1
"63",0,0.606881763870164,0.832511953051769,0.950157870772006,0.977570352637106,0.98935488715259,0.991770982528958,1
"64",0,0.751338124081192,0.906791511916579,0.973898282021838,0.988413091187633,0.994532712457004,0.995778623748211,1
"65",0,0.711218253465936,0.888014649775318,0.968165490937329,0.985821816588251,0.993300742550383,0.9948259403711,1
"68",0,0.0845059482607138,0.229112391906824,0.532678862664457,0.722685347188154,0.847494889027673,0.878142878471101,1
"69",0,0.706379858205731,0.885662187790078,0.967435002659112,0.985490406069111,0.993142933566714,0.994703867675641,1
"70",0,0.0815492759367811,0.222324939351676,0.522999554788116,0.71483469028854,0.842407043142994,0.873925400361237,1
"71",0,0.855188351558803,0.950036128860683,0.98647278039418,0.99403789005828,0.997195206024616,0.997835696106688,1
"72",0,0.799452216002861,0.927720251678734,0.980089920535382,0.991192780751829,0.995850473386328,0.996797054221469,1
"74",0,0.850198886029603,0.948116365404993,0.985932292924696,0.993797770245619,0.99708187161574,0.997748183789332,1
"75",0,0.407294844406296,0.688722217968511,0.894578332612139,0.950981804406223,0.976398693486747,0.981701035058789,1
"76",0,0.784006245496342,0.921179334806611,0.978176686436539,0.990335941880869,0.995444690711737,0.99648351092876,1
"78",0,0.36313776856786,0.647379659115235,0.875639832940677,0.941513460276881,0.971693736807726,0.978029323290266,1
"79",0,0.743379984538279,0.903167286988691,0.972805115257488,0.987920279532497,0.994298677754966,0.995597685899697,1
"81",0,0.800053014862272,0.927971407756801,0.980162994683525,0.991225469909255,0.995865947005444,0.996809009343326,1
"82",0,0.721752249842874,0.893069189321678,0.969725698365561,0.986528728999815,0.993637168724067,0.995086152413682,1
"83",0,0.476926513908238,0.74591683673643,0.918428524672699,0.962604905823293,0.982108377802398,0.986146164901944,1
"84",0,0.703213720692756,0.884112108870067,0.966952152226423,0.985271192397167,0.993038519010917,0.994623093234962,1
"85",0,0.702892749854367,0.883954492739673,0.96690298691697,0.985248864582126,0.993027882583567,0.994614864744972,1
"86",0,0.861496378110108,0.952442326665854,0.987147972502946,0.994337647809966,0.997336648322508,0.997944905844814,1
"87",0,0.706390563966166,0.885667414727877,0.967436628808204,0.985491144134385,0.993143285076204,0.994704139594632,1
"88",0,0.684932307788113,0.874992822855079,0.964086802704158,0.983967825239915,0.992417200617226,0.994142365284082,1
"89",0,0.649218321717008,0.856302961501888,0.958079227983102,0.981221177044176,0.991105022085009,0.993126653225734,1
"91",0,0.762251426401039,0.91168421242323,0.975364115381218,0.989072940311259,0.994845879791538,0.996020710579722,1
"93",0,0.573523024867885,0.812380329785121,0.943202232571937,0.974336895033774,0.987799084648759,0.990564929207157,1
"94",0,0.796306618807981,0.926401324812131,0.979705706215907,0.991020860705292,0.99576908506162,0.996734171134981,1
"95",0,0.854710705341519,0.949852983394277,0.986421286625467,0.994015019507237,0.997184412577972,0.997827362032707,1
"96",0,0.843302356356614,0.945438455832334,0.985175687841391,0.993461389525782,0.996923054140879,0.997625543616436,1
"97",0,0.787498519042979,0.92267249011544,0.97861516659887,0.990532479444743,0.995537799985393,0.996555460475118,1
"98",0,0.781890303336026,0.920270526307561,0.977909302051616,0.99021604544763,0.995387880423993,0.996439609664606,1
"99",0,0.683509742917093,0.874270877280186,0.96385814244543,0.983863629288853,0.992367492696828,0.994103899236781,1
"101",0,0.88620160712016,0.961647494777667,0.989708173268935,0.995472191516873,0.997871580090432,0.998357870792595,1
"102",0,0.758558749572102,0.910038581989505,0.974872358917129,0.98885169777008,0.994740901698819,0.995939563541827,1
"103",0,0.746942517152831,0.904795659452109,0.973297057112037,0.988142128515027,0.994404048393903,0.995679152872936,1
"104",0,0.388460241537622,0.671620365074114,0.886929587118465,0.947183736376029,0.974517225851441,0.980233706589209,1
"106",0,0.861673969886741,0.952509734251166,0.987166851588631,0.994346026057139,0.997340600994378,0.997947957660955,1
"108",0,0.474283500879991,0.743903154827388,0.917631071834358,0.962221562153408,0.981921212671859,0.986000637160333,1
"110",0,0.808412839756101,0.931441248252597,0.981169623414744,0.991675501053419,0.996078917238219,0.996973544339179,1
"111",0,0.82325395890551,0.937489021731164,0.982911188493589,0.992452882952312,0.996446560359856,0.997257537621272,1
"112",0,0.822106277171591,0.937026372419733,0.982778537247699,0.992393725575813,0.996418594087905,0.997235936195886,1
"113",0,0.811986215370857,0.932910399298488,0.981594198593435,0.991865160444161,0.996168639969857,0.997042856869693,1
"114",0,0.682170844434411,0.873589735440445,0.963642159026225,0.983765184787876,0.992320523476354,0.994067551703321,1
"115",0,0.827178081932114,0.939064620655965,0.983362232883752,0.99265396480064,0.996541607330667,0.997330950774315,1
"117",0,0.734593759924143,0.899109407162116,0.971573634916002,0.987364376710662,0.994034533237725,0.995393446115676,1
"118",0,0.320027079871407,0.602445380157492,0.853196714116302,0.930008226288033,0.965910484253565,0.973505199839736,1
"119",0,0.816229503802886,0.934644211682275,0.982094012537253,0.992088311988968,0.996274183693845,0.997124387773511,1
"120",0,0.437281174578074,0.714452547307299,0.90562424912399,0.956405850572249,0.979072158955488,0.983783846934698,1
"121",0,0.549901230874981,0.797312880272085,0.937836967178183,0.971824836291256,0.986586644685024,0.989624452210894,1
"122",0,0.788173846249695,0.922960261292614,0.978699555538119,0.990570293375266,0.995555712017845,0.996569301522108,1
"123",0,0.53219118945243,0.785541180439139,0.933546424896595,0.969804634394398,0.985609213356494,0.988865887732592,1
"124",0,0.801125141656643,0.928418997240113,0.980293150327792,0.99128368730251,0.99589350323965,0.996830299442833,1
"125",0,0.672025115126337,0.868375460638883,0.961980780800582,0.983007116996305,0.991958672933064,0.993787504315159,1
"126",0,0.786147241089874,0.922095738425933,0.978445919383123,0.990456630323141,0.995501868932108,0.996527695366237,1
"127",0,0.751237375215029,0.906745929761623,0.973884572245999,0.988406914478664,0.994529779920125,0.995776356653583,1
"128",0,0.669540113345127,0.867083921676957,0.961567074350463,0.982818122247401,0.991868413770133,0.993717642701112,1
"130",0,0.830543720462226,0.940408289102298,0.983746014509271,0.992824978873893,0.996622425890731,0.997393371557347,1
"131",0,0.72186822582451,0.893124332684928,0.969742649903262,0.986536402617494,0.993640819274066,0.995088975746434,1
"132",0,0.343940233316933,0.627972369177388,0.866198878284581,0.936711937640221,0.969289081349042,0.976149673912872,1
"133",0,0.664596562708124,0.864497475798611,0.960735943063259,0.982438162145552,0.991686898989848,0.993577139451209,1
"134",0,0.826175317267784,0.938662915723461,0.983247341937294,0.992602754601331,0.996517403328972,0.997312256193786,1
"135",0,0.77661128976617,0.917989497790035,0.977236506324204,0.989914198988756,0.995244824913514,0.996329055650982,1
"136",0,0.61934571097056,0.83971163416013,0.952588401681545,0.978694100006451,0.989894321225312,0.992188949190355,1
"140",0,0.848276537478529,0.947372779872952,0.985722516040636,0.993704534004083,0.997037857125103,0.997714196327742,1
"141",0,0.622902833142432,0.84173570402124,0.95326642814159,0.979007020090336,0.990044416809744,0.992305228512228,1
"142",0,0.0880142512404084,0.237069501084876,0.54374248284135,0.731517902039035,0.853159934728246,0.8828268583324,1
"145",0,0.722265310967963,0.893313053061673,0.969800652793945,0.986562658224588,0.993653309558447,0.995098635687687,1
"146",0,0.842498697050544,0.945124538014965,0.985086790387772,0.993421847451554,0.996904381160811,0.997611123600053,1
"147",0,0.779114042399583,0.919073363121662,0.97755649636198,0.990057789788714,0.995312883325648,0.996381652435779,1
"149",0,0.339447335565896,0.623294167019095,0.863866938492059,0.935517442425039,0.968688892595344,0.975680198839828,1
"150",0,0.504269101288795,0.766094590953442,0.92626076726481,0.966350873441709,0.983933239245205,0.987564405739273,1
"151",0,0.317669705778105,0.59984285233412,0.851831971350035,0.929298381711238,0.965551266941851,0.973223793126044,1
"152",0,0.592784781354068,0.824161651746847,0.947301656343557,0.976245744176993,0.988718196136677,0.991277525693262,1
"155",0,0.0268109198403266,0.0814761823466459,0.253842040153887,0.437502060126816,0.623858812883025,0.68261877795358,1
"157",0,0.651349687235134,0.857452344144854,0.958454034718587,0.981393093793115,0.991187266688878,0.993190333886997,1
"158",0,0.670042668429545,0.867345578551792,0.961650959170458,0.98285645086707,0.991886720037858,0.993731812193352,1
"159",0,0.584844058827494,0.819357871150753,0.945640085828514,0.975473147766339,0.988346418146101,0.990989318636547,1
"160",0,0.0464528490058914,0.135586779335101,0.375613921147416,0.579010323692422,0.745732020177475,0.791806804308795,1
"161",0,0.726631213254332,0.8953796145177,0.970434659263901,0.986849534173504,0.993789758970515,0.995204161572713,1
"162",0,0.161337733954194,0.382489195986568,0.703753402167901,0.844507337968261,0.920519059269062,0.937572829966687,1
"163",0,0.0357804594213729,0.106728240656255,0.314239480802294,0.511634395145357,0.690789217726506,0.743394112192726,1
"165",0,0.792821366414407,0.924932189282445,0.979276800948104,0.990828854473109,0.995678170122852,0.996663924725155,1
"166",0,0.423177845036684,0.702570924806803,0.900590459645124,0.953942887674772,0.977860142658452,0.982839921018552,1
"167",0,0.238774047352339,0.502474854046758,0.794804250627969,0.898534889790984,0.949708360922552,0.960766087897859,1
"168",0,0.122527477220049,0.310154242398352,0.632936132127304,0.797663187317257,0.89369177684376,0.9159763083012,1
"170",0,0.630875426096077,0.846223891020542,0.954761722468647,0.97969625656051,0.990374838854816,0.992561178859387,1
"171",0,0.74423851886051,0.90356059643281,0.972924053400764,0.987973928004868,0.994324161225457,0.99561738872426,1
"172",0,0.46879912431278,0.739687728439016,0.915952170869608,0.961413317208738,0.981526337233474,0.985693565979362,1
"173",0,0.729712636470618,0.896828975298102,0.970878061760713,0.987050041786244,0.993885103371705,0.995277894157585,1
"174",0,0.0845520910869678,0.229217724693424,0.532827294206901,0.722804833505912,0.847571941269964,0.878206671314333,1
"175",0,0.507512249959333,0.768411497189529,0.927142058064212,0.966770218373229,0.984137064622348,0.987722740378079,1
"176",0,0.810968875034493,0.932492979384768,0.981473665648044,0.991811327213728,0.996143174768529,0.997023184802949,1
"177",0,0.437808204932508,0.714889241422939,0.905807125008999,0.956495051880633,0.979115993738508,0.983817975880755,1
"180",0,0.699133766874799,0.882102053399415,0.966324213607889,0.984985927216878,0.992902606498109,0.994517946381677,1
"181",0,0.704815836412523,0.884897535196407,0.967196964121067,0.985382351946621,0.99309146893008,0.994664055441092,1
"182",0,0.774599697043886,0.917115128609732,0.97697796783938,0.989798145408379,0.995189810822005,0.996286538556783,1
"183",0,0.764595464641825,0.912723636323092,0.975674062765957,0.989212322695147,0.994912003053314,0.996071821209968,1
"184",0,0.66479410190847,0.864601267319996,0.960769363563144,0.982453447677909,0.991694202631497,0.993582793130631,1
"185",0,0.670491320266733,0.867578972319458,0.961725752739776,0.982890622397955,0.991903040189557,0.993744444283652,1
"186",0,0.354590624631901,0.638853432560698,0.871537643414467,0.939433905173079,0.970653828166811,0.977216712482533,1
"187",0,0.166496672392927,0.391419257140202,0.711541316736681,0.849386925970433,0.923230128772876,0.939740280400018,1
"188",0,0.684830966758743,0.874941452568275,0.964070541191811,0.983960416094558,0.992413666179358,0.994139630218644,1
"189",0,0.571028904709462,0.810822328687571,0.942653895986932,0.974080878561204,0.98767566893469,0.990469220855102,1
"190",0,0.698457232716051,0.881767368031742,0.966219459759253,0.984938318770142,0.992879919759157,0.994500394458862,1
"192",0,0.775061438315141,0.917316085242847,0.97703741935383,0.989824835222205,0.99520246347706,0.996296317130472,1
"194",0,0.604059565111661,0.830858106089124,0.949595374280977,0.977309833665787,0.989229736801287,0.991673998203216,1
"195",0,0.762564191341879,0.911823134955397,0.975405570401344,0.989091585361588,0.994854725608485,0.996027548131294,1
"196",0,0.703978492407338,0.884487304931211,0.967069136992693,0.985324314516828,0.993063824073146,0.994642669426196,1
"197",0,0.47433680281178,0.743943878686209,0.917647228200691,0.962229332262341,0.981925007150709,0.986003587630889,1
"198",0,0.0207590014438046,0.0638950445901054,0.207468319415276,0.374412107969691,0.560682108671514,0.623352916569249,1
"199",0,0.56983403045396,0.810073228428206,0.942389727958893,0.973957481144806,0.98761617162325,0.990423079010718,1
"200",0,0.511774977574284,0.771433037071392,0.928285915138033,0.967313854108934,0.984401164850249,0.987927875385513,1
"201",0,0.495610618106081,0.759831155756038,0.923859945171247,0.965206285507755,0.983376433959164,0.987131795383994,1
"202",0,0.740346401030253,0.901773007656311,0.972382879523982,0.987729766151387,0.994208170503855,0.995527707366388,1
"203",0,0.621685515175594,0.84104453866919,0.953035158880978,0.978900313173598,0.989993239323735,0.99226558212044,1
"204",0,0.633933400992374,0.847927873409777,0.955326497133739,0.979956272598628,0.990499427814858,0.992657677444358,1
"205",0,0.717238803205103,0.89091466282434,0.969062201827018,0.986228260540854,0.993494204089489,0.994975579952326,1
"206",0,0.187131952293898,0.425693708805939,0.739773026894916,0.866655815278103,0.932703168130807,0.947292354039403,1
"207",0,0.536609403782952,0.788517471057733,0.934639582106971,0.970320308729786,0.985858913852978,0.989059707563272,1
"209",0,0.295924408059723,0.575060964661083,0.838452987299832,0.922276068261735,0.961982400482081,0.970425448819672,1
"210",0,0.207222958226104,0.456997826551746,0.763469728071546,0.88066223752817,0.940250298629985,0.953285298815014,1
"211",0,0.504202341427553,0.766046732340518,0.926242524615545,0.966342188451884,0.983929016871451,0.987561125578672,1
"212",0,0.797046071297176,0.926711970051255,0.979796271062914,0.991061391507459,0.995788274012645,0.996748997311387,1
"213",0,0.377141872542755,0.660968844689255,0.882035301129378,0.944735055984034,0.97330006533536,0.979283784036097,1
"214",0,0.084065673588868,0.228106437991521,0.531258592805438,0.721540669781991,0.84675614797285,0.877531144030589,1
"217",0,0.0690735850570774,0.192834593515864,0.478147964826126,0.676876717041452,0.81708488436643,0.852782592098879,1
"218",0,0.303010687258991,0.583293907344252,0.842976286475977,0.924663216381382,0.963198702996898,0.971379668118301,1
"219",0,0.64000067239456,0.851280422552688,0.95643301250819,0.980465209056682,0.990743188546607,0.992846462859884,1
"221",0,0.186051367538032,0.423954033245707,0.738400091916992,0.865830892918854,0.932254902736732,0.946935738679251,1
"222",0,0.0940710842437093,0.250565585839456,0.561840219137438,0.745651496464844,0.862097149114845,0.890190838205629,1
"223",0,0.299672454423371,0.579434877263995,0.840866027620426,0.923551198599649,0.96263250630355,0.970935539514617,1
"224",0,0.770858040643298,0.915481100016351,0.97649385324949,0.989580742492073,0.995086734694316,0.99620687430998,1
"225",0,0.0454328992417811,0.132882476818901,0.370172361939846,0.57332780843555,0.741294416031994,0.787944660811684,1
"226",0,0.750167621064155,0.906261465388499,0.973738798218433,0.988341232460539,0.994498594650175,0.995752247660721,1
"227",0,0.70175416575283,0.883394670725613,0.966728259892115,0.985169504286681,0.992990075213668,0.9945856161064,1
"228",0,0.692849152192631,0.878977768360917,0.965344122565384,0.984540272487615,0.992690194456231,0.994353603594526,1
"229",0,0.474958133038598,0.744418242717252,0.917835334168824,0.96231978748762,0.981969177981873,0.986037933137993,1
"230",0,0.207846711658176,0.457939126521765,0.764153933175241,0.881060255082491,0.940463012683886,0.953453904417815,1
"231",0,0.0388910027056386,0.115269229919296,0.33319252187987,0.533235465743629,0.708973484861382,0.759561533651443,1
"232",0,0.652810316332323,0.858237453989805,0.958709645301337,0.981510294952426,0.991243326778057,0.993233738927107,1
"234",0,0.504593332527578,0.766326929737024,0.926349307516952,0.966393023185618,0.983953730585342,0.987580324392841,1
